,0
2998,215
2999,215
3000,9
3001,9
3002,115
3003,543
3004,646
3005,36
3006,44
3007,44
3008,344
3009,793
3010,44
3011,344
3012,344
3013,39
3014,584
3015,694
3016,694
3017,694
3018,694
3019,372
3020,561
3021,561
3022,376
3023,376
3024,527
3025,376
3026,561
3027,561
3028,217
3029,561
3030,527
3031,561
3032,364
3033,454
3034,448
3035,242
3036,157
3037,694
3038,703
3039,281
3040,215
3041,790
3042,54
3043,476
3044,616
3045,395
3046,703
3047,300
3048,241
3049,294
3050,105
3051,753
3052,292
3053,708
3054,708
3055,708
3056,498
3057,614
3058,34
3059,789
3060,221
3061,35
3062,342
3063,490
3064,145
3065,398
3066,396
3067,396
3068,483
3069,483
3070,190
3071,101
3072,483
3073,396
3074,476
3075,573
3076,558
3077,444
3078,744
3079,561
3080,543
3081,10
3082,463
3083,463
3084,463
3085,270
3086,445
3087,115
3088,744
3089,259
3090,759
3091,277
3092,717
3093,611
3094,486
3095,792
3096,21
3097,502
3098,502
3099,568
3100,111
3101,558
3102,54
3103,168
3104,692
3105,468
3106,312
3107,746
3108,746
3109,540
3110,384
3111,194
3112,580
3113,395
3114,101
3115,586
3116,549
3117,497
3118,703
3119,608
3120,608
3121,395
3122,113
3123,281
3124,281
3125,463
3126,474
3127,364
3128,215
3129,744
3130,800
3131,215
3132,746
3133,347
3134,347
3135,347
3136,543
3137,83
3138,744
3139,215
3140,111
3141,746
3142,527
3143,446
3144,241
3145,118
3146,463
3147,749
3148,542
3149,203
3150,483
3151,206
3152,206
3153,687
3154,750
3155,183
3156,558
3157,216
3158,216
3159,38
3160,554
3161,512
3162,654
3163,654
3164,561
3165,654
3166,561
3167,561
3168,561
3169,561
3170,561
3171,527
3172,654
3173,654
3174,654
3175,733
3176,733
3177,53
3178,446
3179,294
3180,571
3181,440
3182,446
3183,390
3184,708
3185,384
3186,611
3187,734
3188,698
3189,524
3190,194
3191,194
3192,194
3193,189
3194,194
3195,703
3196,703
3197,194
3198,194
3199,194
3200,506
3201,111
3202,108
3203,390
3204,390
3205,332
3206,739
3207,398
3208,558
3209,744
3210,446
3211,38
3212,52
3213,654
3214,299
3215,206
3216,206
3217,379
3218,118
3219,558
3220,251
3221,558
3222,483
3223,746
3224,54
3225,449
3226,568
3227,543
3228,498
3229,106
3230,558
3231,113
3232,540
3233,617
3234,115
3235,215
3236,175
3237,175
3238,770
3239,175
3240,389
3241,463
3242,475
3243,302
3244,749
3245,351
3246,351
3247,750
3248,740
3249,215
3250,463
3251,792
3252,746
3253,698
3254,611
3255,483
3256,196
3257,234
3258,396
3259,257
3260,257
3261,766
3262,389
3263,558
3264,83
3265,646
3266,651
3267,243
3268,613
3269,183
3270,243
3271,444
3272,110
3273,495
3274,479
3275,215
3276,614
3277,694
3278,462
3279,113
3280,196
3281,543
3282,483
3283,398
3284,543
3285,543
3286,543
3287,749
3288,389
3289,657
3290,790
3291,358
3292,568
3293,756
3294,221
3295,101
3296,368
3297,368
3298,368
3299,384
3300,281
3301,540
3302,367
3303,87
3304,463
3305,175
3306,216
3307,580
3308,444
3309,398
3310,694
3311,524
3312,463
3313,740
3314,26
3315,177
3316,495
3317,197
3318,291
3319,495
3320,196
3321,281
3322,216
3323,474
3324,580
3325,175
3326,342
3327,543
3328,558
3329,616
3330,197
3331,303
3332,252
3333,142
3334,38
3335,8
3336,38
3337,279
3338,749
3339,756
3340,756
3341,101
3342,483
3343,87
3344,657
3345,657
3346,87
3347,106
3348,142
3349,87
3350,281
3351,312
3352,85
3353,85
3354,575
3355,575
3356,694
3357,519
3358,68
3359,68
3360,301
3361,351
3362,584
3363,113
3364,580
3365,642
3366,463
3367,288
3368,756
3369,756
3370,756
3371,756
3372,311
3373,153
3374,215
3375,111
3376,463
3377,113
3378,221
3379,220
3380,241
3381,463
3382,692
3383,83
3384,540
3385,286
3386,153
3387,463
3388,476
3389,479
3390,462
3391,708
3392,524
3393,654
3394,347
3395,112
3396,390
3397,474
3398,241
3399,113
3400,311
3401,529
3402,611
3403,351
3404,241
3405,616
3406,444
3407,194
3408,27
3409,742
3410,733
3411,602
3412,25
3413,708
3414,351
3415,351
3416,396
3417,462
3418,115
3419,162
3420,442
3421,395
3422,196
3423,196
3424,558
3425,196
3426,281
3427,636
3428,476
3429,68
3430,311
3431,311
3432,153
3433,558
3434,692
3435,498
3436,503
3437,675
3438,497
3439,110
3440,113
3441,756
3442,756
3443,44
3444,113
3445,113
3446,157
3447,115
3448,749
3449,601
3450,718
3451,603
3452,5
3453,718
3454,298
3455,300
3456,300
3457,298
3458,41
3459,41
3460,718
3461,54
3462,500
3463,351
3464,675
3465,692
3466,692
3467,241
3468,792
3469,157
3470,646
3471,363
3472,734
3473,292
3474,292
3475,131
3476,463
3477,118
3478,611
3479,241
3480,241
3481,241
3482,241
3483,223
3484,756
3485,281
3486,746
3487,746
3488,611
3489,674
3490,115
3491,115
3492,52
3493,115
3494,115
3495,115
3496,558
3497,225
3498,188
3499,257
3500,311
3501,499
3502,351
3503,25
3504,259
3505,565
3506,551
3507,462
3508,234
3509,734
3510,368
3511,89
3512,281
3513,176
3514,740
3515,761
3516,113
3517,311
3518,351
3519,111
3520,351
3521,115
3522,115
3523,38
3524,115
3525,251
3526,398
3527,135
3528,675
3529,135
3530,135
3531,479
3532,623
3533,115
3534,651
3535,540
3536,637
3537,613
3538,637
3539,182
3540,351
3541,635
3542,351
3543,670
3544,115
3545,38
3546,115
3547,38
3548,115
3549,113
3550,111
3551,44
3552,112
3553,449
3554,449
3555,94
3556,8
3557,220
3558,483
3559,135
3560,385
3561,10
3562,241
3563,241
3564,351
3565,38
3566,38
3567,241
3568,279
3569,449
3570,129
3571,642
3572,252
3573,241
3574,395
3575,188
3576,258
3577,633
3578,69
3579,135
3580,351
3581,349
3582,113
3583,590
3584,303
3585,303
3586,113
3587,764
3588,692
3589,365
3590,113
3591,351
3592,503
3593,734
3594,594
3595,623
3596,80
3597,81
3598,115
3599,115
3600,734
3601,103
3602,616
3603,213
3604,129
3605,277
3606,197
3607,291
3608,291
3609,463
3610,674
3611,111
3612,503
3613,527
3614,527
3615,527
3616,527
3617,292
3618,164
3619,113
3620,561
3621,561
3622,692
3623,558
3624,347
3625,342
3626,476
3627,342
3628,749
3629,351
3630,68
3631,744
3632,734
3633,38
3634,288
3635,766
3636,766
3637,766
3638,766
3639,766
3640,115
3641,792
3642,215
3643,708
3644,351
3645,753
3646,153
3647,281
3648,575
3649,603
3650,616
3651,113
3652,54
3653,463
3654,463
3655,463
3656,463
3657,463
3658,561
3659,54
3660,351
3661,558
3662,262
3663,113
3664,111
3665,281
3666,736
3667,25
3668,756
3669,110
3670,474
3671,395
3672,463
3673,651
3674,395
3675,110
3676,110
3677,463
3678,698
3679,580
3680,436
3681,463
3682,390
3683,442
3684,611
3685,175
3686,561
3687,215
3688,115
3689,543
3690,543
3691,442
3692,611
3693,611
3694,558
3695,558
3696,558
3697,558
3698,110
3699,110
3700,342
3701,110
3702,196
3703,194
3704,241
3705,442
3706,521
3707,558
3708,558
3709,558
3710,558
3711,558
3712,558
3713,558
3714,558
3715,498
3716,194
3717,281
3718,281
3719,217
3720,500
3721,342
3722,241
3723,543
3724,54
3725,54
3726,384
3727,194
3728,558
3729,215
3730,216
3731,215
3732,215
3733,479
3734,483
3735,479
3736,746
3737,288
3738,463
3739,635
3740,179
3741,351
3742,476
3743,523
3744,351
3745,351
3746,351
3747,541
3748,351
3749,288
3750,288
3751,216
3752,746
3753,706
3754,746
3755,746
3756,746
3757,385
3758,440
3759,194
3760,194
3761,215
3762,215
3763,215
3764,215
3765,251
3766,241
3767,241
3768,558
3769,558
3770,558
3771,558
3772,558
3773,558
3774,8
3775,558
3776,558
3777,558
3778,242
3779,558
3780,558
3781,558
3782,558
3783,558
3784,558
3785,182
3786,613
3787,225
3788,635
3789,590
3790,113
3791,113
3792,108
3793,108
3794,104
3795,110
3796,251
3797,758
3798,440
3799,440
3800,440
3801,215
3802,5
3803,483
3804,257
3805,674
3806,157
3807,54
3808,54
3809,54
3810,459
3811,10
3812,115
3813,113
3814,181
3815,580
3816,186
3817,474
3818,66
3819,351
3820,351
3821,339
3822,351
3823,69
3824,129
3825,790
3826,611
3827,758
3828,179
3829,342
3830,21
3831,758
3832,746
3833,543
3834,543
3835,704
3836,54
3837,171
3838,558
3839,364
3840,744
3841,219
3842,746
3843,703
3844,229
3845,229
3846,87
3847,703
3848,188
3849,483
3850,483
3851,69
3852,762
3853,565
3854,565
3855,565
3856,351
3857,54
3858,54
3859,463
3860,492
3861,551
3862,674
3863,115
3864,241
3865,540
3866,110
3867,66
3868,379
3869,342
3870,765
3871,540
3872,589
3873,188
3874,188
3875,252
3876,213
3877,498
3878,213
3879,674
3880,257
3881,216
3882,215
3883,492
3884,492
3885,146
3886,495
3887,106
3888,106
3889,106
3890,106
3891,145
3892,498
3893,215
3894,213
3895,524
3896,526
3897,281
3898,565
3899,83
3900,176
3901,351
3902,708
3903,703
3904,396
3905,749
3906,483
3907,115
3908,789
3909,339
3910,684
3911,790
3912,39
3913,351
3914,351
3915,351
3916,351
3917,756
3918,389
3919,111
3920,312
3921,776
3922,497
3923,749
3924,281
3925,497
3926,611
3927,384
3928,196
3929,497
3930,53
3931,176
3932,128
3933,226
3934,368
3935,196
3936,351
3937,708
3938,708
3939,766
3940,318
3941,142
3942,194
3943,194
3944,542
3945,744
3946,115
3947,445
3948,53
3949,54
3950,54
3951,54
3952,215
3953,398
3954,347
3955,463
3956,463
3957,10
3958,188
3959,355
3960,56
3961,540
3962,355
3963,131
3964,5
3965,624
3966,6
3967,790
3968,495
3969,241
3970,215
3971,183
3972,101
3973,613
3974,10
3975,183
3976,291
3977,589
3978,225
3979,183
3980,215
3981,785
3982,115
3983,182
3984,449
3985,532
3986,694
3987,440
3988,217
3989,215
3990,215
3991,462
3992,188
3993,687
3994,179
3995,6
3996,281
3997,115
3998,115
3999,213
4000,243
4001,243
4002,197
4003,287
4004,197
4005,691
4006,243
4007,243
4008,243
4009,589
4010,215
4011,469
4012,611
4013,223
4014,330
4015,115
4016,602
4017,113
4018,770
4019,225
4020,614
4021,225
4022,564
4023,389
4024,241
4025,81
4026,743
4027,219
4028,219
4029,221
4030,219
4031,220
4032,223
4033,351
4034,351
4035,743
4036,483
4037,437
4038,1
4039,483
4040,157
4041,556
4042,565
4043,734
4044,106
4045,439
4046,703
4047,25
4048,558
4049,217
4050,215
4051,241
4052,36
4053,498
4054,483
4055,101
4056,635
4057,113
4058,707
4059,353
4060,596
4061,277
4062,44
4063,776
4064,580
4065,19
4066,444
4067,241
4068,241
4069,196
4070,654
4071,654
4072,654
4073,675
4074,277
4075,189
4076,157
4077,526
4078,219
4079,221
4080,436
4081,436
4082,216
4083,215
4084,215
4085,215
4086,351
4087,363
4088,526
4089,10
4090,39
4091,444
4092,444
4093,558
4094,558
4095,111
4096,444
4097,444
4098,115
4099,277
4100,5
4101,661
4102,635
4103,757
4104,351
4105,97
4106,764
4107,168
4108,168
4109,168
4110,692
4111,353
4112,694
4113,439
4114,217
4115,364
4116,179
4117,479
4118,483
4119,589
4120,396
4121,442
4122,541
4123,524
4124,196
4125,707
4126,115
4127,241
4128,113
4129,177
4130,181
4131,181
4132,181
4133,558
4134,216
4135,179
4136,278
4137,351
4138,436
4139,140
4140,277
4141,790
4142,524
4143,157
4144,101
4145,197
4146,182
4147,635
4148,614
4149,540
4150,573
4151,608
4152,176
4153,474
4154,474
4155,744
4156,140
4157,140
4158,140
4159,140
4160,140
4161,140
4162,221
4163,398
4164,552
4165,54
4166,112
4167,351
4168,215
4169,495
4170,512
4171,554
4172,606
4173,606
4174,606
4175,351
4176,675
4177,251
4178,393
4179,398
4180,175
4181,667
4182,119
4183,590
4184,674
4185,623
4186,593
4187,734
4188,364
4189,217
4190,25
4191,347
4192,347
4193,36
4194,36
4195,775
4196,81
4197,440
4198,277
4199,580
4200,54
4201,712
4202,766
4203,217
4204,756
4205,463
4206,463
4207,589
4208,68
4209,68
4210,342
4211,206
4212,625
4213,353
4214,113
4215,181
4216,88
4217,483
4218,483
4219,474
4220,115
4221,215
4222,593
4223,692
4224,177
4225,177
4226,707
4227,590
4228,5
4229,734
4230,684
4231,351
4232,342
4233,498
4234,692
4235,213
4236,543
4237,437
4238,188
4239,476
4240,113
4241,111
4242,113
4243,113
4244,171
4245,171
4246,215
4247,140
4248,140
4249,702
4250,613
4251,330
4252,746
4253,398
4254,558
4255,764
4256,764
4257,764
4258,764
4259,570
4260,764
4261,142
4262,474
4263,584
4264,584
4265,463
4266,584
4267,584
4268,39
4269,24
4270,351
4271,674
4272,733
4273,514
4274,457
4275,390
4276,281
4277,580
4278,558
4279,593
4280,584
4281,584
4282,584
4283,463
4284,246
4285,696
4286,627
4287,546
4288,39
4289,203
4290,463
4291,540
4292,746
4293,289
4294,140
4295,756
4296,463
4297,463
4298,765
4299,108
4300,789
4301,260
4302,792
4303,92
4304,342
4305,25
4306,268
4307,268
4308,83
4309,87
4310,490
4311,588
4312,764
4313,27
4314,588
4315,764
4316,764
4317,217
4318,642
4319,99
4320,234
4321,444
4322,703
4323,608
4324,766
4325,277
4326,703
4327,119
4328,707
4329,188
4330,521
4331,558
4332,558
4333,558
4334,646
4335,646
4336,759
4337,747
4338,241
4339,241
4340,215
4341,106
4342,463
4343,680
4344,558
4345,115
4346,25
4347,571
4348,764
4349,444
4350,351
4351,6
4352,764
4353,181
4354,181
4355,669
4356,764
4357,333
4358,764
4359,764
4360,764
4361,764
4362,381
4363,21
4364,21
4365,6
4366,764
4367,21
4368,21
4369,764
4370,764
4371,764
4372,764
4373,764
4374,764
4375,21
4376,764
4377,6
4378,588
4379,764
4380,27
4381,764
4382,764
4383,25
4384,764
4385,764
4386,764
4387,764
4388,764
4389,25
4390,764
4391,588
4392,381
4393,764
4394,667
4395,365
4396,205
4397,764
4398,764
4399,764
4400,764
4401,131
4402,764
4403,764
4404,575
4405,463
4406,623
4407,351
4408,540
4409,113
4410,398
4411,396
4412,764
4413,241
4414,113
4415,558
4416,398
4417,398
4418,483
4419,483
4420,503
4421,602
4422,756
4423,611
4424,131
4425,611
4426,339
4427,1
4428,197
4429,351
4430,637
4431,351
4432,486
4433,574
4434,80
4435,288
4436,196
4437,268
4438,744
4439,463
4440,367
4441,215
4442,596
4443,565
4444,353
4445,131
4446,543
4447,749
4448,44
4449,543
4450,543
4451,197
4452,667
4453,53
4454,53
4455,163
4456,259
4457,297
4458,259
4459,259
4460,732
4461,667
4462,1
4463,1
4464,9
4465,682
4466,11
4467,361
4468,696
4469,440
4470,486
4471,197
4472,197
4473,197
4474,197
4475,667
4476,483
4477,101
4478,9
4479,9
4480,181
4481,168
4482,675
4483,355
4484,59
4485,684
4486,190
4487,179
4488,97
4489,558
4490,351
4491,684
4492,682
4493,11
4494,9
4495,9
4496,680
4497,298
4498,35
4499,35
4500,732
4501,176
4502,221
4503,219
4504,281
4505,281
4506,215
4507,113
4508,571
4509,21
4510,21
4511,176
4512,668
4513,21
4514,347
4515,142
4516,610
4517,606
4518,179
4519,316
4520,316
4521,316
4522,351
4523,764
4524,21
4525,577
4526,381
4527,526
4528,395
4529,288
4530,351
4531,106
4532,436
4533,385
4534,385
4535,703
4536,213
4537,194
4538,39
4539,614
4540,368
4541,740
4542,722
4543,25
4544,44
4545,792
4546,197
4547,170
4548,298
4549,351
4550,1
4551,197
4552,1
4553,196
4554,623
4555,9
4556,9
4557,452
4558,460
4559,573
4560,614
4561,576
4562,396
4563,277
4564,339
4565,339
4566,614
4567,708
4568,698
4569,623
4570,217
4571,197
4572,26
4573,182
4574,9
4575,9
4576,34
4577,589
4578,277
4579,494
4580,667
4581,243
4582,26
4583,667
4584,474
4585,474
4586,351
4587,113
4588,157
4589,674
4590,749
4591,25
4592,500
4593,500
4594,675
4595,164
4596,649
4597,9
4598,11
4599,9
4600,9
4601,682
4602,439
4603,81
4604,738
4605,9
4606,753
4607,576
4608,351
4609,351
4610,215
4611,112
4612,115
4613,483
4614,611
4615,257
4616,393
4617,498
4618,523
4619,580
4620,351
4621,25
4622,463
4623,396
4624,298
4625,724
4626,578
4627,176
4628,756
4629,498
4630,498
4631,498
4632,268
4633,54
4634,623
4635,355
4636,111
4637,474
4638,219
4639,221
4640,221
4641,219
4642,1
4643,111
4644,44
4645,44
4646,113
4647,646
4648,101
4649,188
4650,698
4651,197
4652,589
4653,197
4654,197
4655,589
4656,589
4657,221
4658,603
4659,25
4660,675
4661,287
4662,573
4663,277
4664,637
4665,101
4666,670
4667,494
4668,287
4669,667
4670,764
4671,764
4672,226
4673,764
4674,744
4675,94
4676,623
4677,197
4678,197
4679,197
4680,706
4681,625
4682,95
4683,95
4684,95
4685,176
4686,526
4687,486
4688,87
4689,463
4690,558
4691,558
4692,558
4693,215
4694,475
4695,491
4696,463
4697,291
4698,613
4699,197
4700,303
4701,113
4702,495
4703,649
4704,756
4705,157
4706,342
4707,368
4708,674
4709,674
4710,364
4711,215
4712,44
4713,333
4714,749
4715,474
4716,194
4717,36
4718,674
4719,351
4720,708
4721,186
4722,670
4723,103
4724,216
4725,83
4726,217
4727,217
4728,217
4729,584
4730,219
4731,221
4732,221
4733,351
4734,197
4735,197
4736,278
4737,278
4738,211
4739,668
4740,589
4741,6
4742,393
4743,667
4744,26
4745,197
4746,197
4747,575
4748,197
4749,197
4750,25
4751,764
4752,134
4753,689
4754,689
4755,181
4756,764
4757,197
4758,188
4759,692
4760,255
4761,743
4762,692
4763,339
4764,339
4765,111
4766,39
4767,674
4768,220
4769,483
4770,262
4771,222
4772,223
4773,474
4774,750
4775,168
4776,110
4777,332
4778,157
4779,215
4780,113
4781,205
4782,744
4783,692
4784,153
4785,541
4786,153
4787,87
4788,342
4789,342
4790,764
4791,1
4792,197
4793,613
4794,613
4795,613
4796,613
4797,613
4798,291
4799,225
4800,291
4801,197
4802,197
4803,396
4804,396
4805,175
4806,175
4807,288
4808,268
4809,189
4810,561
4811,474
4812,262
4813,558
4814,558
4815,558
4816,558
4817,291
4818,463
4819,463
4820,234
4821,234
4822,234
4823,558
4824,276
4825,764
4826,288
4827,398
4828,27
4829,39
4830,611
4831,790
4832,463
4833,463
4834,642
4835,241
4836,241
4837,241
4838,241
4839,790
4840,140
4841,142
4842,563
4843,316
4844,596
4845,10
4846,503
4847,176
4848,470
4849,744
4850,744
4851,574
4852,574
4853,744
4854,744
4855,81
4856,595
4857,694
4858,756
4859,540
4860,694
4861,216
4862,692
4863,589
4864,558
4865,558
4866,558
4867,558
4868,288
4869,503
4870,674
4871,353
4872,439
4873,558
4874,694
4875,44
4876,188
4877,101
4878,101
4879,259
4880,194
4881,483
4882,483
4883,398
4884,11
4885,635
4886,194
4887,194
4888,194
4889,194
4890,194
4891,351
4892,558
4893,439
4894,565
4895,463
4896,351
4897,351
4898,165
4899,262
4900,175
4901,493
4902,474
4903,734
4904,703
4905,790
4906,580
4907,146
4908,593
4909,689
4910,398
4911,463
4912,463
4913,584
4914,495
4915,44
4916,463
4917,463
4918,463
4919,463
4920,543
4921,790
4922,439
4923,749
4924,790
4925,483
4926,764
4927,368
4928,243
4929,522
4930,785
4931,785
4932,698
4933,611
4934,194
4935,474
4936,347
4937,764
4938,540
4939,650
4940,483
4941,113
4942,438
4943,438
4944,384
4945,197
4946,168
4947,104
4948,291
4949,396
4950,630
4951,194
4952,194
4953,368
4954,674
4955,158
4956,10
4957,241
4958,288
4959,674
4960,674
4961,744
4962,298
4963,386
4964,593
4965,110
4966,498
4967,540
4968,396
4969,526
4970,540
4971,355
4972,542
4973,194
4974,129
4975,301
4976,746
4977,118
4978,215
4979,176
4980,251
4981,251
4982,642
4983,131
4984,617
4985,749
4986,616
4987,368
4988,342
4989,113
4990,113
4991,241
4992,241
4993,241
4994,241
4995,115
4996,115
4997,599
4998,558
4999,558
5000,543
5001,243
5002,764
5003,113
5004,115
5005,503
5006,113
5007,449
5008,113
5009,497
5010,125
5011,168
5012,181
5013,689
5014,113
5015,113
5016,113
5017,39
5018,311
5019,311
5020,311
5021,1
5022,483
5023,479
5024,792
5025,351
5026,532
5027,558
5028,463
5029,463
5030,543
5031,463
5032,463
5033,463
5034,463
5035,784
5036,87
5037,764
5038,611
5039,578
5040,396
5041,171
5042,171
5043,134
5044,439
5045,197
5046,684
5047,197
5048,10
5049,197
5050,26
5051,667
5052,792
5053,706
5054,6
5055,635
5056,691
5057,589
5058,589
5059,439
5060,137
5061,25
5062,562
5063,562
5064,692
5065,692
5066,570
5067,25
5068,188
5069,157
5070,83
5071,217
5072,68
5073,68
5074,558
5075,558
5076,526
5077,355
5078,332
5079,389
5080,332
5081,332
5082,746
5083,351
5084,498
5085,746
5086,6
5087,759
5088,9
5089,9
5090,188
5091,153
5092,674
5093,351
5094,524
5095,524
5096,524
5097,766
5098,318
5099,483
5100,194
5101,21
5102,764
5103,764
5104,633
5105,740
5106,764
5107,764
5108,633
5109,558
5110,476
5111,277
5112,190
5113,44
5114,215
5115,506
5116,764
5117,565
5118,764
5119,764
5120,593
5121,593
5122,764
5123,764
5124,764
5125,708
5126,708
5127,708
5128,708
5129,221
5130,474
5131,653
5132,81
5133,749
5134,243
5135,764
5136,558
5137,281
5138,558
5139,463
5140,8
5141,351
5142,351
5143,351
5144,351
5145,351
5146,241
5147,251
5148,39
5149,242
5150,558
5151,251
5152,197
5153,145
5154,440
5155,436
5156,744
5157,281
5158,708
5159,113
5160,351
5161,234
5162,234
5163,142
5164,142
5165,629
5166,399
5167,440
5168,330
5169,635
5170,351
5171,194
5172,744
5173,142
5174,85
5175,288
5176,474
5177,175
5178,703
5179,744
5180,384
5181,749
5182,457
5183,505
5184,259
5185,694
5186,398
5187,463
5188,463
5189,241
