,0,1,2,3
236,135740,"[53521, 27071, 42388, 48186, 53716, 41813]",27265,0
237,35563,"[11578, 14722, 17326, 17594, 19986, 11047, 19931, 20046, 23629, 21986, 23791, 9837, 20208, 18889, 15619, 19766, 25148, 27305, 28068, 29202, 25876, 30265, 20289, 25401, 30379, 29391, 35144, 36284, 7681, 38755, 39163, 40828]",39623,1
238,113735,"[13443, 28062, 54526]",42383,0
239,149774,"[19261, 10805, 37108, 37405, 27148, 19664, 52982, 45153, 53251, 52944, 32991, 41623]",480,0
240,112177,"[29423, 55001, 4566, 18726, 18727, 40990, 49957, 44687, 30993, 15965, 8455, 33807]",31801,1
241,164977,"[19464, 8534, 1207, 14571, 27493, 26584, 4761, 7162, 10530, 12124, 18553, 18864, 20670, 24040]",24097,1
242,52651,"[578, 131, 759, 792, 3189, 1601, 845, 6401, 6932, 7489, 8013, 12883, 5775, 9542, 9571, 16237, 40467, 16546, 8850, 9613, 18215, 13767, 13816, 17853, 17159, 15786, 19986, 14487, 21544, 22842, 23357, 21800, 24555, 13670, 15601, 4138, 25019, 24946, 6965, 60224, 26980, 28004, 23534, 21324, 32244, 41358, 41357, 23587, 32556, 44040, 11208, 29247, 49832, 46847, 37653, 36823, 24660, 53396, 37760]",25449,1
243,117865,"[8221, 11267, 37999, 53438, 40531, 32591]",2031,0
244,467,"[31411, 39072, 49268, 50619]",54125,0
245,119071,"[411, 36766, 57450]",19165,0
246,123826,"[10769, 749, 10060, 13851, 11481, 748]",13292,0
247,112752,"[12726, 4712, 15769, 20767, 48978, 50903, 58880, 59619]",32766,0
248,118781,"[3618, 14756, 15883, 17046]",17450,1
249,101114,"[7388, 6595]",24145,1
250,120902,"[3703, 1732, 6139, 7097, 11257, 16510, 30261, 48014, 24795]",29350,0
251,133539,"[27906, 41786]",9446,0
252,3489,"[19838, 25015, 256, 33324, 39333, 24652, 18954]",38982,0
253,144147,"[22301, 27062, 36629, 40019, 46225, 53083]",49073,1
254,190261,"[1601, 4805, 3571, 7853, 9309]",6625,1
255,170563,"[14329, 17635]",23456,1
256,191279,"[17028, 36202, 29448, 34468, 40739]",43893,1
257,125660,"[4308, 1800, 12454, 8122, 7475, 17351, 18979, 8616, 15249, 1381, 22753, 20256, 23041, 23354, 24490, 21083, 24845, 23096, 25513, 25934, 25192, 24765, 24003, 4572, 23883, 24767, 26502, 25876, 25878, 27209, 32963, 32624, 30268, 37852, 36602]",37657,1
258,14307,"[2199, 2466, 2991, 1493, 1655, 11022, 12863]",43621,0
259,99517,"[768, 233, 427, 1036, 286, 1598, 1605, 1926, 1351, 1604, 2165, 2570, 10293, 4820, 5464]",38493,0
260,29757,[11505],39075,0
261,142978,"[1951, 11596, 19386, 23585]",25872,1
262,159190,"[20101, 29702, 31989, 33196, 34247, 34752, 36566, 19866, 31968]",52398,0
263,170531,"[4769, 4418, 13274, 13913, 14967, 16201, 16144, 18362, 15452, 19295, 16776, 17945]",27312,1
264,76639,"[25349, 32076, 13046, 42334, 40238, 47676]",50943,1
265,141051,"[34422, 40955, 58492, 61349]",59744,0
266,145255,"[13059, 9250, 14201, 13062, 12430, 18305, 12864, 11887, 24232, 14429, 16939, 22983, 27853, 22258, 5982, 27938, 9770, 33003, 37361, 4408]",45203,0
267,42710,"[7486, 16784, 2831]",18250,1
268,17279,"[7482, 9616, 18406, 17114, 43068, 20936, 30329, 38722]",40827,1
269,133004,"[2340, 35265, 6103, 31020, 25657, 36604, 19468, 8147, 18966, 7754, 12938, 14272, 14446]",19377,0
270,150917,"[58, 758, 831, 342, 218, 556, 755, 773, 1036, 895, 2196, 1749, 2137, 2171, 395, 195, 1224, 3755, 1138, 1776, 3731, 6182, 5316, 7051, 6211, 5963, 6392, 6654, 1977, 5265]",20060,0
271,160701,"[51439, 42432, 43848]",32663,0
272,171365,"[27476, 22011, 28167, 2675]",23345,1
273,97783,"[3747, 7230, 8034, 2558, 14406, 11130, 9232, 12863, 18200, 2160, 6972, 13473, 18133, 10322, 11062, 12001, 15117, 864, 15451, 18808, 17826, 21025, 19766, 21973, 2193, 21972, 22753, 21974, 5145]",62875,0
274,172711,"[21553, 26573]",58911,1
275,126237,[27139],26253,0
276,131700,"[45805, 16633]",47526,1
277,89986,"[12543, 3864, 8241, 19365, 7600, 18089, 11517, 22676]",27046,1
278,191011,"[54569, 9727, 22285]",55298,0
279,109131,"[2603, 8419, 8030, 2555, 12273, 15199, 19986, 3618]",10744,0
280,73757,[36944],10322,1
281,138045,"[58455, 55778, 5077, 5253, 47439, 61191, 59926, 62072, 41521]",42868,1
282,184511,"[57128, 48964]",58807,0
283,142037,"[25965, 54224, 24836, 31289, 54327, 42317, 30709, 54526, 19969, 56457, 2731]",15211,1
284,185692,"[15431, 24591, 2885, 18417, 38819, 42882, 44641, 45106, 46225, 10302, 14090, 15294, 26300]",31441,1
285,31209,"[26171, 22318]",57006,0
286,15402,"[25650, 37745]",39824,1
287,68753,[16671],25210,0
288,12447,"[7698, 18577, 11786, 15805, 22109, 46508, 15832, 38967]",21485,0
289,163515,[20205],21149,1
290,159556,"[11118, 36884, 48782, 55988, 34067]",38728,0
291,144807,"[2746, 25435, 27878, 50657, 59969, 8967]",11157,1
292,48328,[23240],4019,0
293,68635,[26521],40630,0
294,186925,"[5210, 27050, 40087, 19674, 37306, 13099, 40879, 41749, 42716, 47043, 4637, 31891, 54787, 19963, 46178, 51561, 8283]",15778,1
295,44264,"[48348, 51590, 102, 14004, 22351, 15786, 16948, 32731, 15860, 18861, 20979, 7893, 7896, 13219, 18923, 19144, 47642, 51768, 375, 9892, 19632, 10212, 39424, 22352, 60667, 22406, 60895, 28715, 40990]",36737,0
296,11443,"[303, 27983]",42517,0
297,83825,"[4144, 23877, 25322, 26238]",29510,0
298,161394,"[7681, 12361, 25449, 46345, 17143, 34491, 54171, 42183, 45616, 21551, 15260, 20897, 58223, 27389]",39824,1
299,77945,"[27293, 30080, 31895, 33494, 25661, 25664]",29249,1
300,105659,"[24378, 25962, 36551, 4090, 28064, 12617, 5233]",10549,1
301,128829,"[12589, 5537, 25019, 4158]",5112,1
302,17784,"[1229, 10604, 13298]",14224,1
303,102464,"[25806, 23651, 30895]",47096,1
304,59996,"[10172, 23311, 22379, 533, 14429, 23866]",55270,0
305,121005,"[8101, 25871, 30164, 32566, 26300, 53241, 45472]",31582,1
306,37597,"[15824, 19742]",43846,1
307,63679,"[1651, 18936, 16203, 37205, 26171, 30577, 29245, 10663, 25349, 15813, 131, 41640, 5224, 21819, 4460, 15374, 443, 2689, 6446, 7509, 27817, 52545, 1312, 48632, 1358, 20425, 29702, 29247, 57249, 1841, 28685, 7781, 52578, 25019, 25962, 47439]",58540,0
308,186548,"[25045, 29439]",19255,1
309,162904,"[5686, 1393, 23456, 1390, 5752, 24336, 1406, 1391, 2709, 10711, 34589, 38028, 38029]",35678,1
310,128522,"[11983, 17550, 18799, 29267]",29516,1
311,56085,[599],5525,1
312,26469,"[36851, 27222, 31707, 4750, 34617]",17561,0
313,83017,"[1062, 6183, 6632, 7921, 20187]",25007,1
314,39141,"[27254, 32494]",32350,0
315,163732,[2014],18424,1
316,129931,"[14728, 22159]",41696,0
317,110286,"[8616, 20434, 19328, 47534, 29440, 9250]",2222,1
318,181358,[7180],5602,0
319,79338,"[19863, 35370, 38547, 9285, 25965, 28167, 33112]",13910,0
320,169855,"[6695, 1043, 32896, 10784, 41357, 10805, 35691, 50743, 52079, 59847]",51018,1
321,19323,"[3283, 3650, 5956]",6894,1
322,19426,"[22654, 35896]",41500,1
323,68247,"[14190, 6750]",26320,1
324,44458,"[46677, 53511]",58806,0
325,158163,"[23693, 2089]",18444,1
326,6738,"[51485, 45771, 42017, 57028]",61279,0
327,67483,"[760, 560, 1721, 702, 2991, 2407, 2948, 1991, 3227, 5279, 4640, 6051, 7039, 6845, 8393, 10761, 3894, 17746, 18201, 19986, 23027, 5856, 24062, 12844, 20980, 23847, 21986, 25725, 23961, 3745, 17755, 24685, 198, 21884, 6750, 9001, 9623, 26918, 18981, 21293, 25109]",22847,0
328,173463,"[47043, 53260]",53261,1
329,70994,"[3706, 1714, 28063]",29970,1
330,95311,"[15196, 6792, 11754, 4034, 5956, 6276, 8512, 9156, 15893, 2442, 26839, 22868]",17538,0
331,169228,"[41357, 12899]",19447,0
332,122958,"[10954, 8266, 174, 9574, 9593, 11649, 14408, 13927, 18201, 18721, 18649, 14344, 18137, 11907, 15076, 16935, 17059, 15036, 18240, 8630, 13176, 13712, 15993, 19763, 16839, 19894, 18028, 9388, 5882, 8442, 16618, 2472, 15300, 16430, 21375, 21376, 21544, 18193, 7333, 14988, 21108, 21200, 12581, 21782, 10841, 10378, 16432, 4084, 17850, 20938, 20940, 21085, 23354, 19523, 21084, 32315, 24603, 24637, 20767, 5683, 10128, 3964, 21324, 29820, 22914, 9155, 1337, 1492, 2073, 28580, 30605, 26978, 10302, 32299, 29758, 3048, 31229, 27268, 29341, 19209, 30805, 24494, 1736, 32229, 23382, 13557, 30788, 8491, 30352, 1070, 35895, 2593, 25960, 28522, 31024, 31026, 27524, 14090, 15294, 29701, 37065, 14086, 28761, 31367, 34809, 25796, 31225, 18916, 10581, 39565, 24546, 43135, 4653, 8650, 33852, 43569, 19407, 31954, 36440, 42400, 22892, 42386, 24987, 33268, 41899, 40099, 42604, 42610, 42611, 20470, 44555, 46341, 51014, 14522, 49526, 49757, 46018, 44493, 48216, 38302, 53962, 53894, 42535, 12671, 50624, 3155, 45269, 45721, 3163, 14957, 14959, 14960, 55609, 26984, 51716, 33257, 56737, 19702, 52489, 54678, 41133, 46013, 28058, 56471, 50398, 48704, 54189, 51989, 52769, 45215, 57787, 31566, 5477, 53396, 57631, 57516, 58705, 48720, 50938, 23456, 59260, 59936, 58237, 59241, 48379, 59716, 60487, 49774, 56108, 60551, 59965, 33900, 5087, 60991, 59010, 58552, 61559, 59661]",31796,0
333,160559,"[33173, 42187, 52611]",59469,1
334,53653,[41567],24718,1
335,106760,"[4885, 7493, 8278, 9351, 8281, 11443, 8616, 13716, 25514, 21538, 19898, 29970]",49454,0
336,152787,[1463],8495,1
337,82303,"[42517, 42838]",36071,0
338,129760,"[19439, 7998, 37479]",23573,1
339,148720,"[9591, 18042, 20952, 10640, 29461]",18417,1
340,107666,"[30579, 35471, 38347, 9896, 25521, 28167, 36325, 49831, 13141]",18217,1
341,189245,"[28938, 36823, 4801, 42987, 33879, 9932, 29243, 39923, 40908, 1312, 11655, 15862, 12706, 15861, 49510, 56617, 59707, 12685, 10805, 33107, 9751, 21526]",48766,1
342,1246,"[25534, 37926, 37977, 42075, 44936, 45233, 46752]",49195,1
343,81854,"[8204, 18201, 17746]",7072,0
344,98930,"[23154, 32000, 36188, 25965]",2118,0
345,103370,"[27543, 48556, 53250, 49264, 2340, 2549, 3702, 5376, 6137, 6139, 6622, 9818, 22872, 24999, 26238, 27169, 27970]",35577,1
346,91091,"[5099, 3427, 4300, 7792, 7738, 11984, 6844, 11786, 12198, 10588, 15646, 18195, 17488, 12069, 24845, 23961, 29527, 28167, 29664, 12906, 17748, 25681, 34973, 13725, 30298, 38362, 38336, 34963, 40667, 41087, 41732, 18535, 41560, 29100, 38560, 29392, 44560, 28825, 21952]",33390,0
347,157495,[5514],54786,0
348,126089,"[18816, 20977, 36930]",45297,0
349,21854,"[18663, 29912]",50210,1
350,153936,"[14226, 13806, 18879, 20376, 23866, 23867, 40019, 42850, 43157, 36364, 48191, 32947, 35826, 38956, 46787, 41381, 41407, 43020, 50431, 52017, 53832, 56026, 9401]",38930,1
351,178814,"[2472, 7114, 32377, 37978, 2973, 14756, 35128, 24202, 38302]",42094,1
352,158443,"[7227, 7429, 8107, 5842, 8674, 28834]",37782,0
353,62627,"[39370, 44111, 52841, 56329]",29178,0
354,44711,"[27271, 6600, 11066, 15541, 16772, 26220, 30012, 30017, 30319, 7483, 16448, 16859, 17412, 23789, 23926, 24233, 26300, 26607, 32480, 32706, 33455, 33782, 34393, 14578, 32935, 47646, 47869, 47911, 18836, 22824, 38356, 45197, 39, 596, 2065, 2697, 2885, 2923, 5224, 7998, 8325, 10322, 10581, 13537, 13654, 14304, 14572, 14631, 14959, 14960, 16319, 16374, 17116, 17430, 17857, 18418, 18423, 19865, 19866, 22294, 23277, 23538, 23606, 25965, 26353, 26734, 31066, 33988, 35813, 35968, 36081, 43474, 43974, 40395, 40396, 42377, 46855, 56681, 54971, 54973, 54976, 1024, 16776, 39603, 41669, 42334]",26599,0
355,10475,"[10322, 15036, 15646, 24203, 24760]",25965,1
356,84913,"[5723, 4517, 3919, 7723, 8099, 8444, 9340, 10739, 7816, 1809, 5254]",4518,1
357,130544,"[20385, 619, 13324, 14756, 16853]",21645,1
358,29388,"[10122, 6907, 2257, 11720, 24724, 23226, 50452, 48491, 4678, 51399, 41913]",10156,1
359,57909,"[24320, 35918]",45395,0
360,1244,[6933],8159,1
361,117687,"[2605, 2065]",38670,0
362,172770,[3772],17670,0
363,155821,"[13538, 26553, 3113, 23971, 27722]",25095,1
364,58636,"[2065, 29247, 3163, 16582, 19674, 33230, 28462, 4139, 5683, 31442, 54365]",18428,1
365,24353,"[37056, 9623, 4763, 30252]",37055,1
366,185069,"[33003, 30241, 46407, 56866, 57053, 17497]",48391,0
367,161743,"[40856, 21970, 22009, 49415, 57055]",54939,0
368,143162,"[38513, 20982, 53246]",9871,1
369,124789,[41407],16301,1
370,46120,"[12271, 35691]",50933,1
371,127570,"[28424, 40087, 42805, 47945, 39094]",21424,1
372,70965,"[9779, 1387, 13646]",26171,1
373,192363,"[13150, 5141, 10688, 16954, 19381, 34909]",38320,0
374,51232,"[15979, 17881, 12550, 20518, 19252, 11688, 32417, 6760, 36398, 22502, 25783, 33467, 19253, 33585, 37136, 32418, 43663, 42334, 9929, 30573, 33807]",12931,0
375,74736,[4921],29184,0
376,136158,"[33891, 4768, 14438, 5381]",28690,1
377,45163,"[19984, 22855, 24938, 27302, 26918, 13617, 16618, 29203, 5294, 18932, 2276, 16767, 18377, 21427, 28522, 28586, 25377, 27298, 6965, 11341, 17116, 25351, 26760, 25718, 733, 16766, 18533, 19213]",43077,0
378,76947,"[5160, 15325, 30522, 2111, 6950, 5104, 18964, 45169, 55143]",57325,1
379,94528,"[8807, 12685, 37008]",11606,1
380,177223,"[2088, 8845]",51955,0
381,107249,"[6539, 9517, 11157, 8392, 11268, 845, 384, 12118, 9275, 1755, 2040, 2633, 2579, 14318, 2568, 11617, 385, 6417, 418, 2636, 1806, 5097, 9921, 14312, 11515, 10622, 6680, 14130, 2553, 16388, 3273]",10276,1
382,14484,"[4881, 4934, 4050, 6722, 1983, 2108, 2297, 8381, 8819]",62028,0
383,175119,"[28767, 38615]",61719,0
384,91399,"[19902, 17158, 27620, 24579, 1280, 12015]",57116,0
385,40326,"[20425, 30474]",43099,1
386,182129,"[18962, 30490, 40469]",22731,0
387,51366,"[51792, 14004, 15043]",21002,1
388,113897,"[1024, 4759, 5019, 6888, 7082, 11946, 13361, 22879, 25534, 26573, 29448, 29515, 33292, 33795, 39208, 41354, 42257, 48336, 48611, 50612, 50613]",50615,1
389,182539,[599],31179,0
390,163706,"[15196, 18271, 15568, 25129]",27633,0
391,151556,"[953, 1443, 752, 469, 3124, 622, 1617, 294, 436, 2923, 7499, 8453, 9396, 2675, 10789, 14814, 4448, 467, 8771, 11385, 4418, 17763, 15914, 10844, 15507, 9335, 12430, 18137, 2979, 4198, 21318, 12542, 14128, 20938, 24494, 1995, 25019, 14813, 23780, 8613, 13765, 4105, 21083, 26911, 21076, 9022, 26480, 14851, 24210, 9910, 22534, 4767, 9623, 25960, 28101, 2761, 2639, 30989, 23311, 23548, 26489, 12293, 2637, 2638, 29755, 20730, 18214, 35712, 25736, 22207, 15805, 14311, 764, 28918, 29345, 37656, 2885, 9795, 32230, 32282, 35336, 40461, 39512, 22014, 42484]",41170,0
392,98299,"[13691, 13910, 21763, 36001, 49302]",40798,1
393,68853,"[8656, 9496, 13851]",14947,1
394,7814,"[41552, 24301]",47142,0
395,121018,[35780],12321,0
396,93600,"[25188, 22406, 43191, 8823, 18853, 44115, 25965, 29702, 34861, 37520, 29206, 38354]",54731,0
397,141175,"[4522, 10739, 33325, 7618, 16041, 18250, 21118, 32598]",3889,1
398,184408,"[1318, 12586, 17381]",14378,0
399,43663,[10802],21792,0
400,145736,[1568],1570,1
401,6011,"[34907, 46519, 52144, 48195]",38788,0
402,62154,"[2495, 7014, 13367, 13710, 18206, 18579, 21464, 12553, 23668, 14860, 27714, 27952, 24951, 14111, 15155, 25055, 24227, 17774, 29327, 28506, 24303, 22564, 27524, 31075]",27522,1
403,36945,"[36736, 42235, 46357, 12953, 14760, 39291]",53068,1
404,76374,"[9419, 3402, 12020, 24650, 5837, 36938, 55814, 55189, 47535, 16270, 31870, 12099, 22082, 59864, 10298]",42216,1
405,93882,"[36803, 39100, 42317, 44118]",9925,0
406,114652,"[25521, 2012, 23893, 29851, 31105, 31385, 43441, 30404, 1882, 44728, 26025, 6892, 37738, 44709, 4145, 48141, 1394, 1395, 25684, 35635, 50611, 23520, 51167, 54055, 35989, 2742, 14238]",23731,1
407,55504,"[10790, 10797, 10904, 11756, 11762, 14252, 812, 2398, 30782, 27630, 16641, 12795, 22907, 3400, 3358, 3386, 15714, 29383, 1024, 4316, 20588, 26788, 4005, 16776, 28720, 4412, 23457]",7642,1
408,87223,"[7401, 53391]",49265,1
409,35846,"[1212, 7038, 6596, 5041, 5825, 1609, 7364, 3439, 8775, 13146, 25718]",34802,0
410,71848,"[10687, 19406, 28457, 5551]",23789,1
411,15489,"[37586, 48988, 41611, 43881, 14004, 9837]",45588,0
412,31966,"[10509, 53868, 39993]",46042,1
413,42696,"[40369, 31333, 5949, 26781]",13587,0
414,46584,"[23311, 13148, 29473, 13579, 40143]",40643,0
415,18643,"[16116, 20979, 46985, 54867, 5224, 10739, 30261, 40798]",59878,0
416,118306,"[30178, 58410, 18680]",20113,0
417,29610,"[20566, 853, 18429, 20199, 21153, 21588]",30590,1
418,78690,"[29804, 34906]",52469,0
419,185781,[29638],6569,0
420,156196,"[51051, 39084]",42479,1
421,24665,"[31718, 43191]",35704,0
422,47209,"[2088, 8881, 196, 13175, 16270]",23269,0
423,77603,"[10579, 13657, 5453, 6542, 7001, 23382, 18370, 27087, 32299, 27626, 28914, 29949, 14836, 36154, 19848, 27525, 28925, 4525, 3867, 7235, 15491, 19702, 23762, 24101, 24737, 29446, 32549]",44255,0
424,20693,"[51887, 55383, 48892, 48951]",13455,0
425,161271,"[32998, 38402, 42935, 43829]",21433,1
426,167519,"[5737, 31207, 24535, 16851]",40859,1
427,53561,"[3909, 2321, 2088, 4279, 14860, 7492, 19203, 28483, 8145, 33374]",4298,0
428,11603,"[10780, 27945, 32006, 12475, 15091, 15092, 19931, 22793]",39646,0
429,161675,"[9914, 4306, 11233]",17594,0
430,93126,"[25908, 30589, 8038, 24877]",36074,1
431,122386,"[16427, 43627, 45343, 52595, 36073, 53437]",6242,1
432,138328,[32965],28839,1
433,88244,"[53109, 53809]",43981,0
434,177668,"[2582, 8731, 13329, 12220, 12217]",12912,1
435,165705,"[7104, 28666, 36849, 39535]",44401,0
436,108946,"[36364, 51991, 49206, 49947]",56537,1
437,50825,[9473],57104,0
438,187872,"[9369, 17488, 13305, 4289, 19840, 20311, 17868]",18267,1
439,84386,"[15608, 26595]",42391,1
440,110356,"[18027, 26573]",38969,0
441,14844,[23846],47062,0
442,3241,"[2978, 3619]",9153,1
443,24935,[19674],29494,0
444,115250,"[3901, 3246, 4418, 5310, 12804, 20812]",26169,1
445,63630,"[10080, 25797, 15916, 16629, 20843]",45462,0
446,50220,"[15629, 15770, 4763, 13572, 17836]",3309,0
447,187987,"[1277, 15218, 19588]",32611,0
448,41153,"[14222, 16914]",52130,0
449,35818,"[14834, 15349, 29664]",53096,1
450,99997,[54813],55750,1
451,172396,"[6589, 36751, 36905, 2865, 26399, 33782]",36884,1
452,84886,"[29028, 32544, 21049, 43556, 46991, 4740, 28607, 38047]",16179,1
453,117944,"[25067, 5828, 10273, 11131, 13067, 15946, 18906, 19982, 21461, 22897, 25013]",48447,0
454,159334,"[5963, 22719, 24343, 38403, 13709, 18186, 20767, 3832]",5238,1
455,82926,"[46361, 47916, 57036]",38123,0
456,101653,"[17258, 3149, 39192, 34760, 40614, 36215, 57341, 58262]",26238,1
457,111805,"[49156, 13941, 36796]",25001,1
458,12944,"[51343, 20289, 46782]",13598,0
459,156320,"[729, 2088, 2090]",50167,0
460,10264,"[18564, 18565, 25019, 25543, 16620, 31987, 23573, 31016, 49734, 32315, 33441, 17129, 53701]",1062,0
461,63107,"[19734, 25965, 37589, 43965, 44619, 8571]",7534,0
462,144132,"[32299, 10099, 18186, 3798, 9948]",23756,1
463,1584,"[50206, 43158, 48192]",26,1
464,11969,"[25962, 19391, 23246, 35419, 24267, 24579, 33165, 40655, 37882, 36130, 37523, 23723, 13761, 44115, 44616, 3163, 26915, 32877, 40087, 40302, 41743, 21738, 18243, 28796, 46886, 12497, 19021, 44011, 36081, 46383, 23717, 35518, 45556, 39233, 19276, 48790, 50857, 2559, 9948, 38977, 57570, 51146, 46950, 54541, 33045, 34502, 40925, 41407, 43450, 45231, 58316, 32649, 33202, 55548, 56593, 44920, 53612, 53607, 55753, 60064, 45575, 670, 57370, 60722, 61175, 47729, 44682, 45330, 52832, 55004, 57593, 50087, 30509, 9941, 54603]",16916,0
465,47476,[10162],13425,1
466,99706,"[49295, 32417, 35439, 40811, 42044, 44287]",8739,0
467,119638,"[23284, 23586, 37434, 26573]",34479,1
468,153338,"[20106, 33977, 35064]",249,0
469,119306,"[12952, 13654, 11234, 34905, 55154, 53983, 434, 25796, 29264, 50629, 47165, 54712, 2884, 6765, 19148, 20862, 23715, 30897, 31659, 43441, 46717, 46960, 51003, 53941, 54171, 60794, 27783, 18234, 21128, 31442]",44493,1
470,72638,"[16563, 35603]",14875,0
471,66008,"[50623, 53399, 38967, 47095, 1024, 17084]",28520,1
472,94666,"[10848, 12285, 15856, 33446, 43758, 54615]",20454,0
473,144764,"[52153, 47483, 54607, 54849]",31727,0
474,39886,"[1223, 16977, 14065, 8331, 5914, 5912, 514]",29011,1
475,130211,[3489],9837,1
476,118437,"[27543, 33688, 1312, 8663, 9818, 19796, 20982, 29206, 41354, 51792, 4763, 14429, 30241, 42017, 30432]",25609,0
477,9418,"[11740, 10044, 32557, 34831, 26556, 36211, 28462, 14592, 35515]",30102,0
478,14448,[22159],47158,0
479,123415,"[1539, 6624, 6813, 7016, 9461, 12586, 7782, 15098, 442, 16570, 14756, 15865, 15321, 29000, 21433, 36106]",17897,0
480,75254,"[21083, 32423, 39279, 18906, 52001]",42948,0
481,115910,"[90, 170, 177, 761, 122, 427, 107, 123, 322, 562, 5913, 9981, 10476, 10535, 15298, 16318, 8841, 11988, 16201, 11533, 14427, 17746, 17261, 18979]",9037,0
482,96694,"[12232, 16884, 16974]",20996,1
483,3294,"[3045, 9169, 3901, 8380]",11562,1
484,30056,"[7905, 14604, 37150, 43399, 47059, 52179]",49161,0
485,39194,"[44631, 33113, 53121, 24324, 8767]",25449,1
486,105706,[32230],5549,0
487,144441,"[1780, 4904, 16787, 25131, 14978, 30558, 51033, 6946, 10805, 42255, 32692, 59440, 17544, 59228]",43437,0
488,98820,"[15223, 19154, 56093, 8350]",21510,1
489,45184,"[49206, 49323, 23789]",43301,1
490,52469,"[11766, 48613, 48846, 53700, 54485, 56425, 57341, 58269, 60159, 14039]",27543,1
491,163677,[10265],57007,1
492,102146,"[33243, 36111]",16310,0
493,2658,"[12968, 16009, 17203, 14173, 14398, 24782, 14696, 21372, 27643, 27645]",33683,1
494,134866,"[45117, 48146]",52730,1
495,117150,"[9069, 30662, 32481, 38665]",45343,1
496,153546,"[8444, 16672]",43469,0
497,154943,"[5224, 28839, 30261]",6838,0
498,109780,"[4999, 1096, 5157, 9169, 1460, 10962, 6546, 16257, 22744, 17185, 22657, 24145, 24054]",53188,0
499,183410,"[2014, 21924, 28590, 30754, 34697, 18417, 19800, 46365, 2582, 11505, 13040, 19638, 23918, 28696, 42564, 46272, 55750, 47222, 14373, 41976, 43380, 48390, 2065, 32123, 36968, 39899, 40798, 18044, 24837]",50869,0
